datetime,bon_inflow,tda_inflow,jda_inflow,mcn_inflow
2023-12-02 18:00:00,128.56452526481775,120.38136271432825,106.46354105843697,83.75150850564687
2023-12-02 19:00:00,131.15588916113805,88.09732816190308,106.81607428707109,81.91656422184771
2023-12-02 20:00:00,127.26164656359117,87.15930224758424,107.01607428707085,80.98161993804857
2023-12-02 21:00:00,125.97669044146201,88.10342318107224,107.58980767275403,82.75150850564687
2023-12-02 22:00:00,126.24084528326719,88.45930224758439,106.66354105843722,91.35150850564688
2023-12-02 23:00:00,127.25588916113804,88.57526769515908,106.26354105843697,92.04667565424916
2023-12-03 00:00:00,127.35588916113804,106.36118995220272,107.28980767275404,92.06637850117872
2023-12-03 01:00:00,128.15588916113805,106.17149228592243,106.88980767275403,92.52660136598136
2023-12-03 02:00:00,126.95013175868489,107.11518131409639,106.28980767275404,92.12660136598163
2023-12-03 03:00:00,128.05588916113805,105.72737135243442,107.53727444412016,78.49165708218221
2023-12-03 04:00:00,127.45588916113803,107.03724178084039,106.08980767275403,68.73143421737932
2023-12-03 05:00:00,126.65301045991144,98.9132936094779,104.58980767275403,76.26154564978077
2023-12-03 06:00:00,128.85588916113804,97.48136271432824,107.21607428707085,72.82660136598136
2023-12-03 07:00:00,129.4530104599115,97.28325041894672,125.58980767275403,71.19686137491814
2023-12-03 08:00:00,132.7530104599115,95.88934543811558,125.76354105843721,72.74147136151322
2023-12-03 09:00:00,133.75301045991145,96.2593022475844,123.88980767275403,72.10652707771382
2023-12-03 10:00:00,133.7530104599115,106.29732816190307,125.68980767275403,72.83663851011526
2023-12-03 11:00:00,134.05588916113805,116.20531088569058,125.28980767275404,72.61656422184771
2023-12-03 12:00:00,132.85301045991145,124.49732816190307,124.98980767275403,73.44147136151322
2023-12-03 13:00:00,126.95588916113803,126.77526769515923,123.58980767275403,80.24667565424916
2023-12-03 14:00:00,126.55301045991149,125.85131952379675,105.86354105843698,80.60169422631611
2023-12-03 15:00:00,127.85588916113804,116.41938862864707,86.78980767275404,80.64147136151296
2023-12-03 16:00:00,124.75588916113804,93.43346637160374,85.18980767275403,70.50689851905206
2023-12-03 17:00:00,124.55876786236459,98.42737135243442,85.06354105843721,71.47158279391466
2023-12-03 18:00:00,123.36452526481777,86.1555268383476,86.58980767275403,71.50132278497787
2023-12-03 19:00:00,126.25588916113804,75.31750092402876,86.48980767275403,70.08199137938655
2023-12-03 20:00:00,127.06164656359113,75.01750092402877,86.61607428707084,72.24147136151322
